State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Ernakulam,"North Paravur",Colacasia,Colacasia,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,"North Paravur",Drumstick,Drumstick,FAQ,19/08/2025,3000,4000,3500
Kerala,Ernakulam,"North Paravur","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,19/08/2025,5500,6000,5800
Kerala,Ernakulam,"North Paravur",Garlic,Average,FAQ,19/08/2025,9500,10000,9800
Kerala,Ernakulam,"North Paravur",Onion,"1st Sort",FAQ,19/08/2025,4800,5500,5000
Kerala,Ernakulam,"North Paravur",Pineapple,Other,Medium,19/08/2025,5500,6000,5800
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,19/08/2025,1800,2800,2200
Kerala,Ernakulam,Perumbavoor,Brinjal,Brinjal,FAQ,19/08/2025,2400,3400,2700
Kerala,Ernakulam,Perumbavoor,Colacasia,Other,FAQ,19/08/2025,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,Ginger(Dry),Dry,FAQ,19/08/2025,24500,25500,25000
Kerala,Ernakulam,Perumbavoor,Ginger(Green),"Green Ginger",FAQ,19/08/2025,6500,7500,7000
Kerala,Ernakulam,Piravam,Amphophalus,Other,FAQ,19/08/2025,5000,6000,5500
Kerala,Ernakulam,Piravam,Ashgourd,Other,FAQ,19/08/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,Beetroot,Other,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Piravam,"Bottle gourd",Other,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Piravam,Drumstick,Other,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Piravam,Potato,Other,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Piravam,Snakeguard,Other,FAQ,19/08/2025,4500,5500,5000
Kerala,Ernakulam,Piravam,Tapioca,Other,FAQ,19/08/2025,3000,4000,3500
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Banana,Poovan,Large,19/08/2025,4000,4800,4350
Kerala,Ernakulam,"Puthenvelikkara  VFPCK","Banana - Green","Banana - Green",FAQ,19/08/2025,4700,4900,4800
Kerala,Ernakulam,Thrippunithura,Capsicum,Capsicum,FAQ,19/08/2025,7500,10000,8000
Kerala,Ernakulam,Thrippunithura,Carrot,Carrot,FAQ,19/08/2025,8500,9400,8700
Kerala,Ernakulam,Thrippunithura,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/08/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,Ginger(Green),"Green Ginger",FAQ,19/08/2025,10000,14000,11000
Kerala,Ernakulam,Thrippunithura,"Leafy Vegetable",Other,FAQ,19/08/2025,5800,8000,6500
Kerala,Ernakulam,Thrippunithura,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,19/08/2025,10000,11000,10500
Kerala,Ernakulam,Thrippunithura,Potato,Potato,FAQ,19/08/2025,3800,4400,3800
Kerala,Idukki,Adimali,Amphophalus,Amphophalus,FAQ,19/08/2025,6000,6000,6000
Kerala,Idukki,Adimali,Ashgourd,Ashgourd,FAQ,19/08/2025,2500,2500,2500
Kerala,Idukki,Adimali,"Banana - Green","Banana - Green",FAQ,19/08/2025,4000,4000,4000
Kerala,Idukki,Adimali,Cabbage,Cabbage,FAQ,19/08/2025,4000,4000,4000
Kerala,Idukki,Thodupuzha,Rubber,RSS-4,FAQ,19/08/2025,17800,18000,18000
Kerala,Kannur,Payyannur,Ashgourd,Other,FAQ,19/08/2025,2700,2900,2800
Kerala,Kannur,Payyannur,"Black pepper",Other,FAQ,19/08/2025,63000,65000,64000
Kerala,Kannur,Taliparamba,Banana,Other,Small,19/08/2025,8300,8500,8400
Kerala,Kannur,Taliparamba,Onion,Onion,FAQ,19/08/2025,2500,2700,2600
Kerala,Kannur,Taliparamba,Potato,Potato,FAQ,19/08/2025,3100,3300,3200
Kerala,Kannur,Thalasserry,"Black pepper",Other,FAQ,19/08/2025,64300,65000,64500
Kerala,Kannur,Thalasserry,Carrot,Carrot,FAQ,19/08/2025,6800,7200,7000
Kerala,Kannur,Thalasserry,"Coconut Oil",Other,FAQ,19/08/2025,37600,38000,37800
Kerala,Kasargod,Kanjangadu,Ashgourd,Ashgourd,FAQ,19/08/2025,2600,3200,2800
Kerala,Kasargod,Kanjangadu,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,6800,7400,7000
Kerala,Kasargod,Kanjangadu,Cauliflower,Cauliflower,FAQ,19/08/2025,3300,4000,3500
Kerala,Kasargod,Kanjangadu,"Little gourd (Kundru)",Other,FAQ,19/08/2025,5300,5900,5500
Kerala,Kasargod,Kanjangadu,Onion,Big,FAQ,19/08/2025,2000,2600,2200
Kerala,Kasargod,Kanjangadu,Pumpkin,Pumpkin,FAQ,19/08/2025,2600,3200,2800
Kerala,Kasargod,Kanjangadu,Tomato,Tomato,FAQ,19/08/2025,3000,3600,3200
Kerala,Kasargod,Kasargod,Banana,Medium,Small,19/08/2025,6000,6200,6100
Kerala,Kollam,Anchal,Banana,"Nendra Bale",Medium,19/08/2025,7800,8000,7900
Kerala,Kollam,Anchal,Banana,Poovan,Medium,19/08/2025,6600,6800,6700
Kerala,Kollam,Anchal,"Bottle gourd",Other,FAQ,19/08/2025,1800,2000,1900
Kerala,Kollam,Anchal,Brinjal,Brinjal,FAQ,19/08/2025,4500,4700,4600
Kerala,Kollam,Anchal,Colacasia,Colacasia,FAQ,19/08/2025,5500,5700,5600
Kerala,Kollam,Anchal,"Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,19/08/2025,4000,4200,4100
Kerala,Kollam,"Anchal VFPCK","Bitter gourd","Bitter Gourd",FAQ,19/08/2025,7500,8000,7800
Kerala,Kollam,Kottarakkara,Beetroot,Other,FAQ,19/08/2025,4000,4500,4200
Kerala,Kollam,Kottarakkara,"Bitter gourd",Other,FAQ,19/08/2025,7000,8500,8000
Kerala,Kollam,Kottarakkara,Cucumbar(Kheera),Other,FAQ,19/08/2025,5000,5500,5200
Kerala,Kollam,Kottarakkara,Ginger(Green),Other,FAQ,19/08/2025,6000,7500,7000
Kerala,Kollam,Kottarakkara,"Green Chilli",Other,FAQ,19/08/2025,10000,11000,11000
Kerala,Kollam,Kottarakkara,"Little gourd (Kundru)",Other,FAQ,19/08/2025,5000,6000,5500
Kerala,Kollam,Kottarakkara,Potato,Other,FAQ,19/08/2025,4000,4500,4200
Kerala,Kollam,Kottarakkara,Pumpkin,Other,FAQ,19/08/2025,2400,3400,3000
Kerala,Kottayam,Athirampuzha,Banana,"Banana - Ripe",Medium,19/08/2025,4000,4200,4100
Kerala,Kottayam,Athirampuzha,Banana,Robusta,Medium,19/08/2025,3300,3500,3400
Kerala,Kottayam,Athirampuzha,Cabbage,Cabbage,FAQ,19/08/2025,2500,2700,2600
Kerala,Kottayam,Athirampuzha,Carrot,Carrot,FAQ,19/08/2025,7800,8000,7900
Kerala,Kottayam,Athirampuzha,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/08/2025,5500,5700,5600
Kerala,Kottayam,Kuruppanthura,Brinjal,Brinjal,FAQ,19/08/2025,4600,6000,5000
Kerala,Kottayam,Kuruppanthura,Drumstick,Drumstick,FAQ,19/08/2025,3000,4000,3500
Kerala,Kottayam,Kuruppanthura,Pineapple,"Pine Apple",Large,19/08/2025,3500,4000,4000
Kerala,Kottayam,Kuruppanthura,Potato,Potato,FAQ,19/08/2025,4000,4000,4000
Kerala,Kottayam,Pala,Banana,"Banana - Ripe",Large,19/08/2025,4300,5000,4600
Kerala,Kottayam,Pala,Beetroot,Beetroot,FAQ,19/08/2025,5500,6600,6000
Kerala,Kottayam,Pala,Onion,Big,FAQ,19/08/2025,2500,3400,3000
Kerala,Kottayam,Pala,Snakeguard,Snakeguard,FAQ,19/08/2025,5000,6000,5500
Kerala,Kottayam,Pampady,"Banana - Green","Banana - Green",FAQ,19/08/2025,6300,7500,7000
Kerala,Kottayam,Pampady,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,4200,5500,5000
Kerala,Kottayam,Pampady,Cucumbar(Kheera),Other,FAQ,19/08/2025,4000,5600,5000
Kerala,Kottayam,Pampady,Pumpkin,Pumpkin,FAQ,19/08/2025,2500,4000,3500
Kerala,Kottayam,Pampady,Snakeguard,Other,FAQ,19/08/2025,4500,6000,5500
Kerala,Kottayam,Pampady,Tomato,Other,FAQ,19/08/2025,4200,5500,5000
Kerala,Kottayam,Thalayolaparambu,Brinjal,Other,FAQ,19/08/2025,4000,4300,4100
Kerala,Kottayam,Thalayolaparambu,Cauliflower,Cauliflower,FAQ,19/08/2025,4000,4400,4200
Kerala,Kottayam,Thalayolaparambu,Lemon,Other,FAQ,19/08/2025,7000,7400,7200
Kerala,Kottayam,Thalayolaparambu,Mango,Other,Medium,19/08/2025,8000,8300,8100
Kerala,Kottayam,Thalayolaparambu,Snakeguard,Snakeguard,FAQ,19/08/2025,3900,4200,4000
Kerala,Kozhikode(Calicut),Kallachi,Banana,"Nendra Bale",Medium,19/08/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,3300,3700,3500
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,19/08/2025,7300,7700,7500
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,19/08/2025,2400,2800,2600
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,19/08/2025,3800,4200,4000
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,19/08/2025,5000,5400,5200
Kerala,Kozhikode(Calicut),Mukkom,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,3200,3600,3400
Kerala,Kozhikode(Calicut),Mukkom,Cabbage,Cabbage,FAQ,19/08/2025,3400,3800,3600
Kerala,Kozhikode(Calicut),Mukkom,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/08/2025,6500,7000,6700
Kerala,Kozhikode(Calicut),Mukkom,Drumstick,Drumstick,FAQ,19/08/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),"Green Ginger",FAQ,19/08/2025,6500,7000,6700
Kerala,Kozhikode(Calicut),Mukkom,Pumpkin,Pumpkin,FAQ,19/08/2025,1800,2300,2000
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,FAQ,19/08/2025,1800,2000,1800
Kerala,Kozhikode(Calicut),Palayam,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,3500,3500,3500
Kerala,Kozhikode(Calicut),Palayam,Ginger(Green),Other,FAQ,19/08/2025,5500,6000,5500
Kerala,Kozhikode(Calicut),Palayam,Onion,Other,FAQ,19/08/2025,2100,2300,2200
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,19/08/2025,2200,2300,2200
Kerala,Kozhikode(Calicut),Palayam,Tomato,Other,FAQ,19/08/2025,3214,3214,3214
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,19/08/2025,3000,4000,3000
Kerala,Kozhikode(Calicut),Perambra,Amphophalus,Amphophalus,FAQ,19/08/2025,5000,5500,5200
Kerala,Kozhikode(Calicut),Perambra,Cauliflower,Cauliflower,FAQ,19/08/2025,3500,4000,3500
Kerala,Kozhikode(Calicut),Perambra,Onion,Other,FAQ,19/08/2025,2400,2600,2600
Kerala,Kozhikode(Calicut),Quilandy,"Banana - Green",Other,FAQ,19/08/2025,4400,4500,4500
Kerala,Kozhikode(Calicut),Quilandy,Beetroot,Other,FAQ,19/08/2025,3000,3300,3200
Kerala,Kozhikode(Calicut),Quilandy,"Bhindi(Ladies Finger)",Other,FAQ,19/08/2025,3800,4100,4000
Kerala,Kozhikode(Calicut),Quilandy,Cabbage,Other,FAQ,19/08/2025,2000,2100,2000
Kerala,Kozhikode(Calicut),Quilandy,Cauliflower,Other,FAQ,19/08/2025,2200,2500,2400
Kerala,Kozhikode(Calicut),Quilandy,Cowpea(Veg),Other,FAQ,19/08/2025,4500,4800,4600
Kerala,Kozhikode(Calicut),Quilandy,Cucumbar(Kheera),Other,FAQ,19/08/2025,2000,2300,2100
Kerala,Kozhikode(Calicut),Quilandy,"French Beans (Frasbean)",Other,FAQ,19/08/2025,5000,5200,5200
Kerala,Kozhikode(Calicut),Thamarassery,Brinjal,Other,FAQ,19/08/2025,2500,3500,2600
Kerala,Kozhikode(Calicut),Thamarassery,Cucumbar(Kheera),Other,FAQ,19/08/2025,3600,4500,3800
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cowpea(Veg),"Cowpea (Veg)",FAQ,19/08/2025,4200,4500,4500
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Drumstick,Drumstick,FAQ,19/08/2025,2300,2600,2600
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Ginger(Green),"Green Ginger",FAQ,19/08/2025,6000,6300,6300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Pumpkin,Pumpkin,FAQ,19/08/2025,2100,2400,2400
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Snakeguard,Snakeguard,FAQ,19/08/2025,3500,3800,3800
Kerala,Malappuram,Kondotty,Amaranthus,Other,FAQ,19/08/2025,2900,3100,3000
Kerala,Malappuram,Kondotty,Ashgourd,Other,FAQ,19/08/2025,2700,2900,2800
Kerala,Malappuram,Kondotty,"Bitter gourd",Other,FAQ,19/08/2025,4400,4600,4500
Kerala,Malappuram,Kondotty,"Bottle gourd",Other,FAQ,19/08/2025,3100,3300,3200
Kerala,Malappuram,Kondotty,Cauliflower,Other,FAQ,19/08/2025,2900,3100,3000
Kerala,Malappuram,Kondotty,Drumstick,Other,FAQ,19/08/2025,2900,3100,3000
Kerala,Malappuram,Kondotty,"French Beans (Frasbean)",Other,FAQ,19/08/2025,5400,5600,5500
Kerala,Malappuram,Kondotty,Snakeguard,Other,FAQ,19/08/2025,3900,4100,4000
Kerala,Malappuram,Kondotty,Tapioca,Other,FAQ,19/08/2025,2400,2600,2500
Kerala,Malappuram,Kottakkal,"Banana - Green","Banana - Green",FAQ,19/08/2025,3000,3200,3100
Kerala,Malappuram,Kottakkal,"Bhindi(Ladies Finger)",Other,FAQ,19/08/2025,3400,3600,3500
Kerala,Malappuram,Kottakkal,"Sweet Potato","Hosur Green",FAQ,19/08/2025,2600,2800,2700
Kerala,Palakad,"Elevancheri VFPCK",Pumpkin,Other,FAQ,19/08/2025,1500,2000,1800
Kerala,Palakad,"Elevancheri VFPCK",Snakeguard,Snakeguard,FAQ,19/08/2025,2000,2300,2200
Kerala,Palakad,Koduvayoor,Banana,"Nendra Bale",Medium,19/08/2025,4200,4600,4400
Kerala,Palakad,Koduvayoor,Banana,Palayamthodan,Medium,19/08/2025,2700,3100,2900
Kerala,Palakad,Koduvayoor,Brinjal,Other,FAQ,19/08/2025,3500,3900,3700
Kerala,Palakad,Koduvayoor,"Cluster beans",Other,FAQ,19/08/2025,2800,3200,3000
Kerala,Palakad,Koduvayoor,Coconut,Big,FAQ,19/08/2025,7200,7600,7400
Kerala,Palakad,Koduvayoor,Colacasia,Other,FAQ,19/08/2025,5400,5800,5600
Kerala,Palakad,Koduvayoor,Garlic,Other,FAQ,19/08/2025,14000,14400,14200
Kerala,Palakad,Koduvayoor,Ginger(Green),Other,FAQ,19/08/2025,4500,4900,4700
Kerala,Palakad,Koduvayoor,Pumpkin,Other,FAQ,19/08/2025,1200,1600,1400
Kerala,Palakad,Koduvayoor,"Sweet Potato",Other,FAQ,19/08/2025,2500,2900,2700
Kerala,Palakad,Palakkad,Ashgourd,Ashgourd,FAQ,19/08/2025,1800,2800,2400
Kerala,Palakad,Palakkad,Banana,Palayamthodan,Medium,19/08/2025,3000,4000,3600
Kerala,Palakad,Palakkad,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,4000,5000,4600
Kerala,Palakad,Palakkad,Coconut,Coconut,FAQ,19/08/2025,6700,7000,6900
Kerala,Palakad,Palakkad,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,19/08/2025,9000,10000,9600
Kerala,Palakad,Palakkad,Drumstick,Drumstick,FAQ,19/08/2025,2500,3500,3100
Kerala,Palakad,Palakkad,Garlic,Garlic,FAQ,19/08/2025,9000,10000,9600
Kerala,Palakad,Palakkad,"Green Peas","Green Peas",FAQ,19/08/2025,14000,16000,15100
Kerala,Palakad,Palakkad,Potato,Potato,FAQ,19/08/2025,3000,4000,3600
Kerala,Palakad,Palakkad,Tapioca,Tapioca,FAQ,19/08/2025,2000,3000,2600
Kerala,Palakad,vadakarapathy,"Bhindi(Ladies Finger)",Other,FAQ,19/08/2025,3800,4000,3900
Kerala,Palakad,vadakarapathy,"Bottle gourd",Other,FAQ,19/08/2025,2300,2500,2400
Kerala,Palakad,vadakarapathy,Brinjal,Other,FAQ,19/08/2025,2800,3000,2900
Kerala,Palakad,vadakarapathy,Cauliflower,Other,FAQ,19/08/2025,1300,1500,1400
Kerala,Palakad,vadakarapathy,Drumstick,Drumstick,FAQ,19/08/2025,1800,2000,1900
Kerala,Palakad,vadakarapathy,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/08/2025,3300,3500,3400
Kerala,Palakad,vadakarapathy,Tomato,Other,FAQ,19/08/2025,3700,3900,3800
Kerala,Pathanamthitta,Kuttoor,Banana,"Nendra Bale",Large,19/08/2025,6600,7000,6800
Kerala,Pathanamthitta,Kuttoor,Banana,Palayamthodan,Medium,19/08/2025,2600,3000,2800
Kerala,Pathanamthitta,Kuttoor,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,8600,9000,8800
Kerala,Pathanamthitta,Kuttoor,Brinjal,Brinjal,FAQ,19/08/2025,4600,5000,4800
Kerala,Pathanamthitta,Kuttoor,Ginger(Green),"Green Ginger",FAQ,19/08/2025,18300,18700,18500
Kerala,Pathanamthitta,Kuttoor,Snakeguard,Other,FAQ,19/08/2025,4600,5000,4800
Kerala,Thirssur,Chavakkad,Ashgourd,Other,FAQ,19/08/2025,3000,4000,4000
Kerala,Thirssur,Chavakkad,Banana,Robusta,Medium,19/08/2025,3000,4000,4000
Kerala,Thirssur,Chavakkad,"Bitter gourd",Other,FAQ,19/08/2025,4800,6000,6000
Kerala,Thirssur,Chavakkad,"Green Chilli",Other,FAQ,19/08/2025,5000,9000,9000
Kerala,Thirssur,Chavakkad,Pumpkin,Other,FAQ,19/08/2025,2200,3000,3000
Kerala,Thirssur,Chavakkad,Tomato,Other,FAQ,19/08/2025,3600,4000,4000
Kerala,Thirssur,Chelakkara,"Banana - Green",Other,FAQ,19/08/2025,5500,6000,5800
Kerala,Thirssur,Chelakkara,Beetroot,Other,FAQ,19/08/2025,5000,5500,5200
Kerala,Thirssur,Chelakkara,"Bhindi(Ladies Finger)",Other,FAQ,19/08/2025,4000,4500,4200
Kerala,Thirssur,Chelakkara,"Bitter gourd",Other,FAQ,19/08/2025,6000,6500,6200
Kerala,Thirssur,Chelakkara,Carrot,Other,FAQ,19/08/2025,7000,7500,7200
Kerala,Thirssur,Chelakkara,"Coconut Seed",Other,FAQ,19/08/2025,6000,6500,6200
Kerala,Thirssur,Chelakkara,"Green Chilli",Other,FAQ,19/08/2025,6500,6800,6600
Kerala,Thirssur,"Elanad  VFPCK",Banana,"Nendra Bale",Large,19/08/2025,5000,5800,5500
Kerala,Thirssur,"KADUKUTTY VFPCK",Banana,Robusta,Large,19/08/2025,2000,2800,2500
Kerala,Wayanad,Manathavady,Ashgourd,Ashgourd,FAQ,19/08/2025,1000,1100,1100
Kerala,Wayanad,Manathavady,Coffee,Other,FAQ,19/08/2025,24000,24000,24000
Kerala,Wayanad,Manathavady,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,1500,1600,1600
Kerala,Wayanad,Manathavady,Rubber,Other,FAQ,19/08/2025,18600,18600,18600
Kerala,Wayanad,Manathavady,Snakeguard,Snakeguard,FAQ,19/08/2025,2200,2200,2200
Kerala,Wayanad,Pulpally,Amaranthus,Other,FAQ,19/08/2025,2500,2700,2600
Kerala,Wayanad,Pulpally,"Bitter gourd",Other,FAQ,19/08/2025,2800,3000,2900
Kerala,Wayanad,Pulpally,Ginger(Dry),Other,FAQ,19/08/2025,1240,1260,1250
Kerala,Wayanad,Pulpally,"Pepper ungarbled",Other,FAQ,19/08/2025,64600,64800,64700
"Madhya Pradesh",Ashoknagar,Ashoknagar,"Bengal Gram(Gram)(Whole)",Gram,FAQ,19/08/2025,5700,6000,6000
"Madhya Pradesh",Badwani,Badwani(F&V),"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,1100,1100,1100
"Madhya Pradesh",Badwani,Badwani(F&V),"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,800,800,800
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Green Chilli","Green Chilly",FAQ,19/08/2025,1200,1900,1500
"Madhya Pradesh",Betul,Betul,Wheat,"Mill Quality",FAQ,19/08/2025,2697,2701,2701
"Madhya Pradesh",Bhopal,Bhopal,Onion,Onion,FAQ,19/08/2025,981,1551,1500
"Madhya Pradesh",Chhindwara,Chaurai,Wheat,Wheat,FAQ,19/08/2025,2600,2650,2650
"Madhya Pradesh",Chhindwara,Chhindwara,Gur(Jaggery),Jaggery,FAQ,19/08/2025,4120,4120,4120
"Madhya Pradesh",Chhindwara,Pandhurna,Soyabean,Soyabeen,Non-FAQ,19/08/2025,4500,4500,4500
"Madhya Pradesh",Damoh,Damoh,Soyabean,Soyabeen,FAQ,19/08/2025,4275,4590,4590
"Madhya Pradesh",Datia,Bhander,Wheat,Other,FAQ,19/08/2025,2594,2608,2607
"Madhya Pradesh",Dewas,Dewas,Soyabean,Soyabeen,FAQ,19/08/2025,3800,4750,4600
"Madhya Pradesh",Dewas,Khategaon,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,19/08/2025,3900,9391,9391
"Madhya Pradesh",Dhar,Badnawar,Onion,Onion,FAQ,19/08/2025,450,1205,700
"Madhya Pradesh",Dhar,Dhamnod,Maize,Yellow,FAQ,19/08/2025,2150,2500,2400
"Madhya Pradesh",Dhar,Dhamnod,Wheat,Wheat,FAQ,19/08/2025,2450,2754,2754
"Madhya Pradesh",Dhar,Dhar,Soyabean,Soyabeen,FAQ,19/08/2025,2580,4744,4682
"Madhya Pradesh",Dhar,Gandhwani,Soyabean,Soyabeen,FAQ,19/08/2025,4200,4200,4200
"Madhya Pradesh",Dhar,Kukshi,Maize,Yellow,FAQ,19/08/2025,2100,2100,2100
"Madhya Pradesh",Dhar,Manawar,Wheat,Wheat,Non-FAQ,19/08/2025,2750,2750,2750
"Madhya Pradesh",Dhar,Manawar(F&V),Brinjal,Brinjal,FAQ,19/08/2025,800,1000,900
"Madhya Pradesh",Dhar,Manawar(F&V),Cauliflower,Cauliflower,FAQ,19/08/2025,850,1050,950
"Madhya Pradesh",Dhar,Manawar(F&V),Spinach,Spinach,FAQ,19/08/2025,1200,1400,1300
"Madhya Pradesh",Guna,Aron,Wheat,Wheat,FAQ,19/08/2025,2630,2718,2718
"Madhya Pradesh",Guna,Binaganj,Soyabean,Soyabeen,FAQ,19/08/2025,4390,4390,4390
"Madhya Pradesh",Harda,Harda,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/08/2025,1350,8401,7501
"Madhya Pradesh",Harda,Harda,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,19/08/2025,4001,4001,4001
"Madhya Pradesh",Harda,Khirakiya,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",Non-FAQ,19/08/2025,4000,4000,4000
"Madhya Pradesh",Harda,Khirakiya,Mustard,Mustard,FAQ,19/08/2025,6296,6296,6296
"Madhya Pradesh",Harda,Sirali(F&V),Brinjal,Brinjal,FAQ,19/08/2025,1000,1000,1000
"Madhya Pradesh",Harda,Sirali(F&V),"Sponge gourd","Sponge gourd",FAQ,19/08/2025,2000,2000,2000
"Madhya Pradesh",Harda,Timarni,Wheat,Wheat,FAQ,19/08/2025,2600,2658,2658
"Madhya Pradesh",Hoshangabad,Babai,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/08/2025,8500,8500,8500
"Madhya Pradesh",Hoshangabad,Pipariya,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",Non-FAQ,19/08/2025,6047,6300,6047
"Madhya Pradesh",Hoshangabad,Semriharchand,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/08/2025,1500,7165,7165
"Madhya Pradesh",Indore,Gautampura,Wheat,"Malwa Shakti",FAQ,19/08/2025,2430,2540,2540
"Madhya Pradesh",Indore,Indore,Onion,Onion,Non-FAQ,19/08/2025,983,983,983
"Madhya Pradesh",Jabalpur,Paatan,Wheat,Wheat,FAQ,19/08/2025,2625,2635,2635
"Madhya Pradesh",Jhabua,Jhabua,Wheat,Wheat,FAQ,19/08/2025,2630,2630,2630
"Madhya Pradesh",Jhabua,Petlawad,Wheat,Lokwan,FAQ,19/08/2025,2450,2460,2455
"Madhya Pradesh",Katni,Katni,Wheat,Wheat,FAQ,19/08/2025,2400,2400,2400
"Madhya Pradesh",Khandwa,Harsood,Soyabean,Yellow,FAQ,19/08/2025,3935,4009,4009
"Madhya Pradesh",Khandwa,Harsood,Wheat,"Mill Quality",FAQ,19/08/2025,2477,2490,2490
"Madhya Pradesh",Khandwa,Khandwa,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/08/2025,1901,6700,6700
"Madhya Pradesh",Khandwa,Khandwa,Soyabean,Soyabeen,FAQ,19/08/2025,4300,4400,4400
"Madhya Pradesh",Khandwa,Sanawad(F&V),"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2500,3000,2800
"Madhya Pradesh",Khandwa,Sanawad(F&V),Brinjal,"Arkasheela Mattigulla",FAQ,19/08/2025,1000,1000,1000
"Madhya Pradesh",Khargone,Badwaha,Wheat,Wheat,FAQ,19/08/2025,2649,2737,2737
"Madhya Pradesh",Khargone,Karhi,Maize,Local,FAQ,19/08/2025,2275,2275,2275
"Madhya Pradesh",Khargone,Karhi,Wheat,Wheat,FAQ,19/08/2025,2650,2650,2650
"Madhya Pradesh",Khargone,Sanawad,"Kabuli Chana(Chickpeas-White)",Bitkey,FAQ,19/08/2025,5330,5330,5330
"Madhya Pradesh",Mandsaur,Mandsaur,"Bengal Gram(Gram)(Whole)",Gram,Non-FAQ,19/08/2025,5653,5901,5901
"Madhya Pradesh",Mandsaur,Piplya,Garlic,Garlic,FAQ,19/08/2025,2710,3501,3501
"Madhya Pradesh",Mandsaur,Shamgarh,"Bengal Gram(Gram)(Whole)",Gram,FAQ,19/08/2025,5531,5531,5531
"Madhya Pradesh",Mandsaur,Shamgarh,"Bengal Gram(Gram)(Whole)",Gram,Non-FAQ,19/08/2025,5200,5999,5999
"Madhya Pradesh",Mandsaur,Shamgarh,"Sesamum(Sesame,Gingelly,Til)",Sesame,FAQ,19/08/2025,5400,9211,8000
"Madhya Pradesh",Mandsaur,Shamgarh,Soyabean,Soyabeen,Non-FAQ,19/08/2025,3000,4600,4600
"Madhya Pradesh",Mandsaur,Sitmau,Wheat,Lokwan,FAQ,19/08/2025,2667,2667,2667
"Madhya Pradesh",Mandsaur,Sitmau,Wheat,Wheat,FAQ,19/08/2025,2505,2640,2640
"Madhya Pradesh",Morena,Sabalgarh(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1000,1000,1000
"Madhya Pradesh",Morena,Sabalgarh(F&V),Cauliflower,Other,FAQ,19/08/2025,2600,2800,2700
