State,Product,District,LGD Code,Category,Sector,Description,GI Status,Photo,Ministry/ Department
Assam,"Parboiled Rice , Steam Rice & all Rice products",Sonitpur,301,Primary,Agriculture,"Sonitpur district of Assam is well known for its rice production. The region is known for its high-quality rice, including parboiled and steamed rice. The rice is carefully processed to maintain its natural aroma, flavour, and nutritional content.",No,https://drive.google.com/file/d/1vXNLuTjDy5ifRAT4wlekc1SBALoMe7yp/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Assam,Processed cashew nuts,South Salamara- Mankachar,707,Primary,Food processing,"The South Salamara-Mankachar district of Assam produces high-quality cashew nuts. They are carefully hand-picked and processed, roasted and salted to make a healthy and delicious snack. The cashew nuts are also processed and used as an ingredient for a variety of food and health products.",No,https://drive.google.com/file/d/1fy5dgr_6R6_BaM5-GEDSZUC4rT_AiSUg/view?usp=drive_link,Ministry of Food Processing
Assam,Honey,Tamulpur,756,Primary,Agriculture,"Tamulpur, in the heart of Assam, is renowned for its exquisite, wild honey, harvested from the dense forests and lush landscapes that characterize the region. This natural honey is celebrated for its purity, rich flavors, and medicinal properties, reflecting the biodiversity of Tamulpur's flora. The sustainable harvesting practices employed by local communities not only preserve the health of the bee populations but also embody a deep respect for nature's balance.",No,https://drive.google.com/file/d/1JYszJhdRDvKYJayPC3FH9jEfpzYX6oTi/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Assam,Assam Lemon,Tinsukia,302,Primary,Agriculture,"Tinsukia district is known for its juicy and flavourful lemons which are grown using traditional methods to give them a unique taste and aroma. The lemon is rich in Vitamin C and antioxidants, which are essential for good health. Assam lemon is used in a variety of dishes, including salads, marinades, and beverages.",No,https://drive.google.com/file/d/1hBZry3-C5lxwJAkMQHl7iLWIFPbgdbIC/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Assam,Orthodox Tea (black) and Green Tea,Udalguri,617,Primary,Agriculture,Udalguri district produces Orthodox Tea (black) and Green Tea which are known for their unique taste and aroma. The tea leaves are carefully hand-picked and processed to maintain their natural flavour and aroma. These varieties of Assam tea are rich in antioxidants and are healthy beverages popular in the state and beyond.,No,https://drive.google.com/file/d/1ins9vClfEIjJbgnhdsQrWySfc88E2mll/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Assam,Eri (cocoon and fabric),Udalguri,617,Secondary,Textile,"The Udalguri silk is produced from the cocoon of the eri silkworm, which is found in abundance in the region. The eri silk is known for its soft texture, natural sheen, and durability. The silk is used to make a variety of garments, including shawls, scarves, sarees, and kurtas.",No,https://drive.google.com/file/d/1Nk7PdHOYKhiVGRT0DekZXhxwb2gf-COG/view?usp=drive_link,Ministry of Textile
Assam,Ginger,West Karbi Anglong,710,Primary,Agriculture,"West Karbi Anglong district of Assam is known for its ginger which has a unique and intense flavour. Ginger is rich in antioxidants and has many health benefits. It is used in a variety of dishes, including curries, pickles, and teas.",No,https://drive.google.com/file/d/1XhoN0ky4oVDMJuT7A1bzv58-YKue1Wzq/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Jute,Araria,188,Secondary,Agriculture,"The jute of Araria is known for its strength, versatility, and sustainability, making it an important resource for industries such as textiles, packaging, and construction. The production of jute in Araria is a testament to the region's commitment to sustainable agriculture and environmental stewardship.",No,https://drive.google.com/file/d/1t6qAE3g4cgjGy9hU7eIMwu7BOeaMhyfo/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Makhana,Araria,188,Primary,Agriculture,"Araria, nestled in Bihar, is known for its makhana, also referred to as fox nuts or lotus seeds. This versatile and nutritious ingredient is a staple in the local cuisine and is used in a variety of preparations, including delectable desserts such as kheer, savoury curries, and crispy roasted or fried snacks.",No,https://drive.google.com/file/d/1S2Xz-qd3VtTcwjsSZfUDw-SdBbimD04b/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Mushroom,Arwal,611,Primary,Agriculture,"Arwal district has a favourable climate and fertile soil and has seen a rise in mushroom cultivation in recent times due to its nutritional benefits and economic prospects. Although it is not a traditional crop, its cultivation is gaining momentum with oyster mushrooms being the most popular variety grown.",No,https://drive.google.com/file/d/1bshl0toIfHi1mLi2-6Sx2NpBe0xUSJyV/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Pumpkin,Arwal,611,Secondary,Agriculture,"Various culinary traditions have developed around pumpkins, using them in a variety of dishes such as curries, soups, and even desserts. The pumpkin seeds are also a popular snack, roasted and flavored with spices. Pumpkins are rich in vitamins and minerals, particularly vitamin A, which is essential for maintaining healthy vision and skin.",No,https://drive.google.com/file/d/16UMCBmuFAWSCzSWuz1IFOUG1cRWdWSLt/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Lemon Grass,Aurangabad,189,Primary,Agriculture,"Aurangabad is renowned for its bountiful cultivation of lemon grass, a herbaceous plant species known for its invigorating citrus fragrance and zesty flavor. This versatile plant finds its way into a variety of culinary preparations, such as curries, soups, and stews, elevating the taste and aroma of the dishes.",No,https://drive.google.com/file/d/10ThmX05Vdq_FeZ-1qT4ZRqAWKtk9UkkA/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Strawberry,Aurangabad,189,Secondary,Agriculture,"Grown in Aurangabad, these delightful fruits, with their vibrant hues and succulent texture, exude an aura of natural beauty and exquisite flavor. Strawberries are used in variety of culinary delights, from jams and preserves to cakes and ice creams. In addition to their culinary appeal, these strawberries also have many health benefits.",No,https://drive.google.com/file/d/1ku-aeabYKCyy_zNtBveZmnxQc4WtOwiy/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Banka Silk,Banka,190,Primary,Handloom,"The district has a rich heritage, renowned for its high-quality silk production for centuries, with a special emphasis on mulberry silk. The locally developed techniques used in silk production in Banka are known for their finesse and unique characteristics, such as enhanced texture and lustre.",No,https://drive.google.com/file/d/1zfof1T1rdTPv8OaerqJRJpu-VsfodRyQ/view?usp=drive_link,DC Handloom
Bihar,Katarni Rice,Banka,190,Secondary,Agriculture,"Katarni rice is a premium variety of rice grown in the Banka district of Bihar, India. It is known for its long and slender grains, fragrant aroma, and excellent taste. This rice is grown using organic farming practices, free from pesticides and chemicals, making it a healthier and safer option for consumption. It is a rich source of vitamins, minerals, and essential nutrients that promote good health.",Yes,https://drive.google.com/file/d/1iqmLE14vVC9JGB-Wb8AKIlPB3WeIuHz6/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Chilli,Begusarai,191,Secondary,Agriculture,"Begusarai, a district located in the eastern Indian state of Bihar, has a rich tradition of chilli cultivation. The region is known for producing a wide variety of chillies, ranging from mild to extremely hot. The region's unique climate and fertile soil make it an ideal location for chilli cultivation, and the high-quality chillies produced here are sought after by buyers both within and outside India.",No,https://drive.google.com/file/d/13DS84XVQozPWa7b6ot4-TnSvpeFzGiCy/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Maize,Begusarai,191,Primary,Agriculture,"Maize, a vital crop for both human and animal consumption, is grown extensively in the region. The favourable climatic conditions and fertile soil of Begusarai provide an ideal setting for the cultivation of this crop, which has become a staple in the local cuisine. The maize produced in Begusarai is of exceptional quality and is used in an array of foods",No,https://drive.google.com/file/d/1pWMogigvjfPMcxdFukJgqNvDYuVTbDra/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Bhagalpur Silk,Bhagalpur,192,Primary,Handloom,"Bhagalpur is renowned for its rich cultural heritage and luxurious silk production. The Bhagalpur silk industry has been thriving for centuries, with the silk produced in the region recognized for its unparalleled finesse, texture, and sheen. The silk is derived from the mulberry plant and is meticulously processed using traditional techniques.",Yes,https://drive.google.com/file/d/1wQ08uSNDwOw33Ke2PzkSZjpV9qqVRPbd/view?usp=drive_link,DC Handloom
Bihar,Jardalu Mango,Bhagalpur,192,Tertiary,Agriculture,"Bhagalpur, a district nestled in the eastern part of Bihar, boasts of the delectable and succulent Jardalu mango, an exquisite variety of mango that delights the senses with its unique aroma and taste. The fruit's exceptional flavour is a product of the region's rich soil, optimal precipitation, and favourable weather conditions.",Yes,https://drive.google.com/file/d/1-DHyxMEZb7oPokeASikocFtHW7EU4uJK/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Manjusha Painting,Bhagalpur,192,Secondary,Handicraft,"Manjusha painting is a traditional folk art form that originates from the Bhagalpur region in the Indian state of Bihar. The term ""Manjusha"" means a box or a chest, and the paintings are created in a box-like structure using bamboo sticks, jute ropes, and cloth. The paintings typically depict mythological stories and are known for their vivid colours and bold lines.",Yes,https://drive.google.com/file/d/1uHSNM-uhSD4BkcMlOLjOQXT6MIwDTAYM/view?usp=drive_link,DC Handicraft
Bihar,Applique Work ,Bhojpur,193,Secondary,Handicraft,"Applique work is a traditional craft of Bhojpur district in Bihar, India. It involves stitching small pieces of colorful fabric onto a larger base fabric to create intricate designs and patterns. The base fabric is usually a solid-colored cotton or silk material, and the smaller pieces of fabric are cut into different shapes such as circles, triangles, and flowers.",Yes,https://drive.google.com/file/d/126VGLcikBQzrlZrPJCpbwxco9P5Axnhb/view?usp=drive_link,DC Handicraft
Bihar,Bhojpur Painting,Bhojpur,193,Primary,Handicraft,"Bhojpur has a rich cultural heritage that encompasses a variety of art forms, including painting. The district's traditional painting techniques are known for their intricate designs and vibrant hues with the subjects of these paintings ranging from mythological figures to daily life scenes, each bearing its unique narrative.",No,https://drive.google.com/file/d/102PGcHIa0s-5ayS9ZYaNtq2FrvGI12wq/view?usp=drive_link,DC Handicraft
Bihar,Rice,Bhojpur,193,Tertiary,Agriculture,"Bhojpur district, located in the eastern part of Bihar, is known for its agriculture, with rice being one of the major crops grown in the region. The region has fertile soil and receives adequate rainfall, making it ideal for rice cultivation. The rice grown in Bhojpur is known for its excellent quality and taste, and is popular among consumers.",No,https://drive.google.com/file/d/10J8YIlLZXntRoz7mkMM6ewwTZs3QPJbf/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Hand Embroidery,Buxar,194,Tertiary,Handicraft,"The skilled artisans of Buxar use traditional techniques to create intricate and detailed embroidery designs on a variety of fabrics, including silk, cotton, and chiffon. The embroidery work is characterized by its fine details and intricate patterns, which are often inspired by local flora, fauna, and mythology.",No,https://drive.google.com/file/d/1Pj3h_CRqOP-lAiaHcvng9FR6Qjihi64N/view?usp=drive_link,DC Handicraft
Bihar,Mentha,Buxar,194,Secondary,Agriculture,"Mentha, a herbaceous plant with numerous applications in the pharmaceutical, cosmetic, and culinary sectors, is a renowned produce of Buxar, Bihar. The fertile soil and favorable climatic conditions of the region enable the cultivation of this plant with exceptional quality and potency.",No,https://drive.google.com/file/d/15mpXgbumuFaJFw0C0T-M6ptYOHqbSprT/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Bihar,Sonachud Rice,Buxar,194,Primary,Handloom,"Sonachud Rice, hailing from the district of Buxar, is a popular long-grain rice variety with a distinct aroma and flavour. This rice is characterised by its slender grains and soft texture, making it an excellent option for dishes like biryani, pulao and fried rice. The rice is cultivated in the rich alluvial soil of the region, and the farmers use traditional methods to ensure its quality.",No,https://drive.google.com/file/d/13tCvDvnPifRuLZ-CG8-HmtJUZUIUWf31/view?usp=drive_link,DC Handloom
